Filename From Zip,Source URL,Post Date/Time,Username,Followers,Engagement Rate,Like Count,Comment Count,Location,Post Type,Caption,Hashtags,Mentions,Image/Video URL
meilicornell-CIgOOVHn5GS.jpg,https://www.instagram.com/p/CIgOOVHn5GS,12/7/2020,meilicornell,3,1.3333,2,2,,image,"When my sister gets overwhelmed with her schoolwork, she looks out towards the natural light from our back door and sometimes admires the bright red of our chili peppers. We, as humans, tend to seek out nature to relieve ourselves of stressful situations— we value the restoration it brings us.
#envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.fdoh2-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129574280_3259241277538506_5950672568905897_n.jpg?_nc_ht=instagram.fdoh2-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=tRd1p8EgfI8AX_YQNSY&tp=1&oh=e30b3acca9289560cd16ef50efeec600&oe=5FFB667E
rumple.xa-CIgNpu4BeU6.jpg,https://www.instagram.com/p/CIgNpu4BeU6,12/7/2020,rumple.xa,4,0.25,1,0,"New York, New York",image,#envpsy #envpsyw7 HER Process: Small Group Ecology — The arrangement of these chairs would facilitate cooperative activity. The space is sociopetal because it encourages social interaction.,"envpsy, envpsyw7",,https://instagram.fyei1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/129394506_766367670642460_878912003010596698_n.jpg?_nc_ht=instagram.fyei1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=fCN0vtnBOJ8AX8JONbm&tp=1&oh=86cc6bef0ee3a660b85b2db62dcd2782&oe=5FFBE32A
charissa_dea1500-CIgMJkNn9wl.jpg,https://www.instagram.com/p/CIgMJkNn9wl,12/7/2020,charissa_dea1500,7,0.2857,1,1,,image,"#envpsy #envpsyw7 This relates to the HER process of small group ecology. In this HER process we talked about how where you sit at a table relates to the relationship you have with others sitting at the tabl This is my dining table and its circular  design makes it so that the relationship between the people are casual and conversational. Given that it is a dining table, I think it is well designed as it fosters a sense of family.","envpsy, envpsyw7",,https://instagram.fbkk13-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129775865_612105539513478_1917439812552561832_n.jpg?_nc_ht=instagram.fbkk13-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=QpQr5OlpoacAX-DgXIg&tp=1&oh=c4ba81be667f58dc7791dd55bcd450f9&oe=5FFC202F
dea_2020_project_-CIgL6wCg0MU.jpg,https://www.instagram.com/p/CIgL6wCg0MU,12/7/2020,dea_2020_project_,4,0.25,0,1,,image,"This photo of Beebe Lake relates to the HER process Aesthetics. It has many qualities of natural scenery that tie to the human perception of beauty including moving water, evidence of compatible human influence (the kayaks on the left side), and varied topography. #envpsyw7 #envpsy","envpsyw7, envpsy",,https://instagram.fcdg3-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/129746393_374644797157330_6685723435908730501_n.jpg?_nc_ht=instagram.fcdg3-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=HQe2kINAZ1QAX8gO-Ny&tp=1&oh=ec7a3524b15df8653e996a1cd7c22757&oe=5FFAE4D9
sophiec_dea1500-CIgKYBangZ4.jpg,https://www.instagram.com/p/CIgKYBangZ4,12/7/2020,sophiec_dea1500,3,1.3333,1,3,,image,#envpsyw7 #envpsy her process: aesthetics. Running water can add to the scenic quality of an area.,"envpsyw7, envpsy",,https://instagram.fmch1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129739483_110119077602143_8893234170955773540_n.jpg?_nc_ht=instagram.fmch1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=lD4qDWYohMwAX-mdpIK&tp=1&oh=99eb5cea1ae7cdf9a04370cdd7aef4fd&oe=5FFC856D
jgcruger238-CIgKKrbBCKE.jpg,https://www.instagram.com/p/CIgKKrbBCKE,12/7/2020,jgcruger238,2,1.5,1,2,,image,"HER Process - Restoration. Since I’ve been home there has not been much to do and I’ve been stuck in my house. Luckily, my dad, sister, and I have made it a goal to go skiing at new and different mountains each weekend. This helps change our routine and mindset #envpsy #envpsyw7","envpsy, envpsyw7",,https://scontent-arn2-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/130425963_222006952623032_8981585208494010997_n.jpg?_nc_ht=scontent-arn2-2.cdninstagram.com&_nc_cat=108&_nc_ohc=MylUimt_SWIAX83LjjQ&tp=1&oh=aee23e193046332b361201dfe4ae79a4&oe=5FFC738F
andrews_room-CIgGHN5hD9t.jpg,https://www.instagram.com/p/CIgGHN5hD9t,12/7/2020,andrews_room,25,0.2,4,1,,image,"This is a nearby reservoir. Usually there are trails and paths to explore, but they are closed in the winter. However, it is still a nice place to visit and is relaxing. This is an example of nature being restorative. #envpsy #envpsyw7","envpsy, envpsyw7",,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/129761586_1628709753993772_3734537297692559471_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=PVJUUCsvdcwAX8RXjt6&tp=1&oh=a3ca84eb56f3f59ba75856d19c6757b8&oe=5FFE0AA3
muniz_dea_ec-CIgF1GXpytv.jpg,https://www.instagram.com/p/CIgF1GXpytv,12/7/2020,muniz_dea_ec,1,3,2,1,,image,"This photo was taken pre-COVID, but I wanted to include it as it shows the HER PROCESS of Enclosure and Layout. This is the second floor in Mann library, where there is high permeability for open space group work and a small wall can be seen in the back to act as a partition from the bookshelves. This booth is designed to facilitate group interaction, but can be distracting at times. #envpsyw7 #envpsy","envpsyw7, envpsy",,https://instagram.futh1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/129727271_384773332809091_1974548115178501051_n.jpg?_nc_ht=instagram.futh1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=t7rX7WsLYWYAX_1lzfX&tp=1&oh=337cbaa7103e025686341701ffcc4775&oe=5FFB44D5
mbmeisterart-CIgFm2GD25n.jpg,https://www.instagram.com/p/CIgFm2GD25n,12/7/2020,mbmeisterart,77,0.1818,14,0,,image,"#envpsy #envpsyw7 ATTENTION RESTORATION THEORY: This picture is an example of one of Cornell’s many beautiful locations where students can feel close to nature. This relates to the Attention Restoration Theory (ART), which states that interaction with nature heals mental fatigue and recovers capacity to focus attention. Students like myself often go on walks in between classes to reduce anxiety, and being surrounded by nature in Ithaca shows extreme positive effects. Paying attention to the natural environment is involuntary and takes no effort.","envpsy, envpsyw7",,https://instagram.fsjo10-1.fna.fbcdn.net/v/t51.2885-15/e35/129586239_2748919548694013_9105098991448978468_n.jpg?_nc_ht=instagram.fsjo10-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=-Z58YlO9GNEAX9QvdXA&tp=1&oh=6e7bb731720789a17f7012e3b7ec6ba6&oe=5FFE35F2
tatr_dea1500-CIfxGQQBKJC.jpg,https://www.instagram.com/p/CIfxGQQBKJC,12/7/2020,tatr_dea1500,3,2.3333,2,5,ถนนพระราม9-รัชดา,image,"Taken today at Department of City Planning. The big screen is fine since the room is big, but for people like myself who sits in the front, it’s hard to see the whole screen in one look. I guess this is the problem of Biomechanics. The lady in front of me had to take two photos of just one slide because the screen was so wide. Also the text on the screen was stretched, so that was not a good look.",,,https://instagram.fblb2-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129453544_186018653170182_5839085475338812946_n.jpg?_nc_ht=instagram.fblb2-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=0MdaWAbpUqIAX9y2P2O&tp=1&oh=e9f2e6380788f3329ada1157faa33daa&oe=5FFD4E08
tatr_dea1500-CIfxGQQBKJC.jpg,https://www.instagram.com/p/CIfxGQQBKJC,12/7/2020,tatr_dea1500,3,2.3333,2,5,ถนนพระราม9-รัชดา,image,"Taken today at Department of City Planning. The big screen is fine since the room is big, but for people like myself who sits in the front, it’s hard to see the whole screen in one look. I guess this is the problem of Biomechanics. The lady in front of me had to take two photos of just one slide because the screen was so wide. Also the text on the screen was stretched, so that was not a good look.",,,https://instagram.fblb2-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/130556331_109375301028753_2904413539473112041_n.jpg?_nc_ht=instagram.fblb2-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=0kBwBTiRBu8AX_CqkHr&tp=1&oh=5df8a4603ff40b740bacea7ce3ddd879&oe=5FFB4122
tatr_dea1500-CIfxGQQBKJC.jpg,https://www.instagram.com/p/CIfxGQQBKJC,12/7/2020,tatr_dea1500,3,2.3333,2,5,ถนนพระราม9-รัชดา,image,"Taken today at Department of City Planning. The big screen is fine since the room is big, but for people like myself who sits in the front, it’s hard to see the whole screen in one look. I guess this is the problem of Biomechanics. The lady in front of me had to take two photos of just one slide because the screen was so wide. Also the text on the screen was stretched, so that was not a good look.",,,https://instagram.fblb2-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129761588_718045365505203_2701464397509024051_n.jpg?_nc_ht=instagram.fblb2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=GwzL_-V46CkAX94To61&tp=1&oh=51cb15fa16836e1ddcac56dcef4497d3&oe=5FFC60F5
abdullahridwandea-CIfEv7VgjuH.jpg,https://www.instagram.com/p/CIfEv7VgjuH,12/7/2020,abdullahridwandea,0,Infinity,0,1,,image,"Small group ecology- the benches at my local basketball park are made like this to allow different small groups to sit really close to each other and talk. 

#envpsy #envpsyw7 #envpsy7","envpsy, envpsyw7, envpsy7",,https://instagram.fdav2-1.fna.fbcdn.net/v/t51.2885-15/e35/129774128_3387356864724986_335871592414547235_n.jpg?_nc_ht=instagram.fdav2-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=e_m7wGLfOZcAX-TgXYu&tp=1&oh=deac3e290b74f8315d8c6f7932c1b4d2&oe=5FFB112C
mag_dalena232-CIfCwjDhOu7.jpg,https://www.instagram.com/p/CIfCwjDhOu7,12/7/2020,mag_dalena232,7,0.7143,2,3,"Wappingers Falls, New York",image,"HER Process: Small Group Ecology. This HER Process has to do with the distance between people, how chairs and tables are arranged, and the kinds of interactions that occur when sat around a table, and such. My mom, and sister are sat in positions around the table which are best to engage in casual conversation with one another. #envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.fbhr1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129740300_1051481905369908_6682835318598999412_n.jpg?_nc_ht=instagram.fbhr1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=CbLduu7MXu8AX_EgjpA&tp=1&oh=fc9c33188c9995a8a651bfe9339bd5f5&oe=5FFD37E9
mag_dalena232-CIfCwjDhOu7.jpg,https://www.instagram.com/p/CIfCwjDhOu7,12/7/2020,mag_dalena232,7,0.7143,2,3,"Wappingers Falls, New York",image,"HER Process: Small Group Ecology. This HER Process has to do with the distance between people, how chairs and tables are arranged, and the kinds of interactions that occur when sat around a table, and such. My mom, and sister are sat in positions around the table which are best to engage in casual conversation with one another. #envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.fbhr1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129737436_449918646001391_1241933895821949267_n.jpg?_nc_ht=instagram.fbhr1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=GlaV1j23dBkAX-gbZgW&tp=1&oh=754bfd11521d9be1712215afcaa59b5e&oe=5FFB085D
dea1500_db-CIfAFCdJ-cz.jpg,https://www.instagram.com/p/CIfAFCdJ-cz,12/7/2020,dea1500_db,2,5.5,1,10,,image,HER Process: Restorative Environment and Biophilia // For Christmas we put a fraser fir in one of our living rooms to make the space feel more alive with nature and comfortable to relieve stress. #envpsyw7 #envpsy,"envpsyw7, envpsy",,https://instagram.fpoa7-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/129385153_160548842427780_3360321487924804797_n.jpg?_nc_ht=instagram.fpoa7-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=QuOw0j_lMDYAX-Jr038&tp=1&oh=2afab0e62fb311f654c8b464159772d5&oe=5FFD3044
vsieben7-CIeeXctj7yy.jpg,https://www.instagram.com/p/CIeeXctj7yy,12/7/2020,vsieben7,33,0.3333,7,4,,image,#envpsyw7 #envpsy this is an example of restorative environment. The natural elements calm me down and make me less stressful.,"envpsyw7, envpsy",,https://instagram.fadb3-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/130190145_891226104748152_5305960796351837191_n.jpg?_nc_ht=instagram.fadb3-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=tiT-YXk9fwIAX9k864u&tp=1&oh=88eeb16abd4d37f487818517d28f0173&oe=5FFE3B93
just_add_plants.20-CIeXD_lAO2T.jpg,https://www.instagram.com/p/CIeXD_lAO2T,12/6/2020,just_add_plants.20,2,0,0,0,Woodland Hills,image,"HER Process: Restorative Environments. This is the view from my bedroom. Not too shabby right? To take it in fully requires me to get up and away from my workstation which means I don’t  making use of it as much as I could be, but it also makes it a good way of “being away”—a central property of what makes nature restorative—from work/my usual environment.

#envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.fpbc2-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129731538_114697940387684_4222936452823913419_n.jpg?_nc_ht=instagram.fpbc2-2.fna.fbcdn.net&_nc_cat=108&_nc_ohc=1L_W86_m1nYAX_THQ3R&tp=1&oh=3380c6ef8aae6765c73629dbd24d2a16&oe=5FFE3C2B
thomazhao_dea1500-CIeT-4Jnxzi.jpg,https://www.instagram.com/p/CIeT-4Jnxzi,12/6/2020,thomazhao_dea1500,1,6,2,4,Fort McHenry National Monument & Historic Shrine,image,"#envpsy #envpsyw7 This was taken at Fort McHenry in Maryland and is an example of Restoration. Although unclear whether the terrain was like this back during the American Revolution, if it was just as green (if not greener), the soldiers would have been subject to a lot of restoration from the greenery and the water nearby.","envpsy, envpsyw7",,https://scontent-hkg4-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/129721581_232356708232562_9219410074391545872_n.jpg?_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_cat=102&_nc_ohc=To_bnM6yjBIAX9JKTJ-&tp=1&oh=2688d45ec626757430aaa18d4e511fdf&oe=5FFC1D20
ayl0905-CIeMqTWjprZ.jpg,https://www.instagram.com/p/CIeMqTWjprZ,12/6/2020,ayl0905,2,4,4,4,,image,"HER Process: Restorative Environment and Biophilia. Having nature in my room makes me feel more relaxed and calm.
#envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.fath7-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129771994_1061779077629639_6782129275186221581_n.jpg?_nc_ht=instagram.fath7-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=x_HERdZIPB8AX8tvk4B&tp=1&oh=9ae818d4fb0a81538bbf3f015195f646&oe=5FFBC973
dea_1500-CIeJ5H5nbPp.jpg,https://www.instagram.com/p/CIeJ5H5nbPp,12/6/2020,dea_1500,7,0.2857,0,2,,image,"This relates to the HER process of Restoration. On campus, my dorm is very close to the Beebe lake trial and as a result I feel like I can get away from my stuffy room and workspace and walk the trail to feel more relaxed and reduce stress. #envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.fdoh4-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129732277_166136088582531_7611199069296357159_n.jpg?_nc_ht=instagram.fdoh4-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=LJ0jNUXpW38AX8Jhc7V&tp=1&oh=d43a4bdf6d0112b2604427a24226f366&oe=5FFD0777
ishan_e_dea1500-CIeItiGFoHX.jpg,https://www.instagram.com/p/CIeItiGFoHX,12/6/2020,ishan_e_dea1500,7,0.2857,1,1,,image,This photo illustrates the HER process of restorative environments as the gardens outside of Kennedy hall offer a nice natural view from the balcony allowing individuals to destress. #envpsy #envpsyw7,"envpsy, envpsyw7",,https://instagram.fath6-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/130238772_382635022819904_4131732820790172221_n.jpg?_nc_ht=instagram.fath6-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=BAMVEPBOsGIAX85Elat&tp=1&oh=d5701464b780969c50b85e9bfebb6207&oe=5FFDE1BE
jasminecarmenng-CIeIVWzFZf6.jpg,https://www.instagram.com/p/CIeIVWzFZf6,12/6/2020,jasminecarmenng,3,1,1,2,,image,"#envpsy #envpsyw7 This is what the courtyard of my apartment looks like. This space exhibits the HER process restoration as it has many natural elements such as the trees and grass. Because of these natural elements, being around this space calms me as I near towards finals week.","envpsy, envpsyw7",,https://instagram.fgua3-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129395284_682615529114057_9199592623252021232_n.jpg?_nc_ht=instagram.fgua3-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=7rGcQwaz0u8AX8OeMh8&tp=1&oh=241837ba1fef6ded9bec3e10f7daeb53&oe=5FFA6093
nab.ihaz-CId9IfEFwUN.jpg,https://www.instagram.com/p/CId9IfEFwUN,12/6/2020,nab.ihaz,11,0.5455,3,3,,image,"HER process: Restorative Environment and Biophilia 

We use plants in spaces that are meant to be relaxing (the kitchen and living room) to help reduce stress and mimic nature in these areas #envpsyw7",envpsyw7,,https://instagram.fmed1-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/130297827_224391032396637_8036982858283394505_n.jpg?_nc_ht=instagram.fmed1-2.fna.fbcdn.net&_nc_cat=109&_nc_ohc=m2bzm_aUS2MAX8g70AV&tp=1&oh=87b9684559ec68ac16799473c1c80fd2&oe=5FFBE171
nab.ihaz-CId9IfEFwUN.jpg,https://www.instagram.com/p/CId9IfEFwUN,12/6/2020,nab.ihaz,11,0.5455,3,3,,image,"HER process: Restorative Environment and Biophilia 

We use plants in spaces that are meant to be relaxing (the kitchen and living room) to help reduce stress and mimic nature in these areas #envpsyw7",envpsyw7,,https://instagram.fmed1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/129662282_112674760676081_441963125377993529_n.jpg?_nc_ht=instagram.fmed1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=UPT9nt8yHiEAX-7wr8B&tp=1&oh=6216cfe8a42a93e79a8cc4fcd8b43468&oe=5FFD06F5
sophieharris.envpsy-CIduDdIndT-.jpg,https://www.instagram.com/p/CIduDdIndT-,12/6/2020,sophieharris.envpsy,8,0.125,1,0,,image,"This is a photo of the hiking trail behind my house. I hike this trail after classes to break from work and clear my mind. This illustrates restoration, the HER process where spending time in nature is therapeutic. #envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.faqb1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/129813415_3445766478804874_5866716180107498349_n.jpg?_nc_ht=instagram.faqb1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=-biBCBcjXTAAX8cOe6t&tp=1&oh=97722fb876110d7dae5f01abd2637a04&oe=5FFDC601
ath84_cogst1500-CIdmz__A1Qs.jpg,https://www.instagram.com/p/CIdmz__A1Qs,12/6/2020,ath84_cogst1500,1,7,2,5,,image,#envpsy #envpsyw7 An example of Biophilia. This space behind a community cafe has a lot of natural elements that bring restorative qualities.,"envpsy, envpsyw7",,https://scontent-qro1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/129754233_4732045286837289_8572158431905487285_n.jpg?_nc_ht=scontent-qro1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=hHUVeBmNt3UAX-H83I6&tp=1&oh=117e388c1ff8fdbe8149be1f0610c9be&oe=5FFABB15
dea1500sm-CIdHQHXlFQu.jpg,https://www.instagram.com/p/CIdHQHXlFQu,12/6/2020,dea1500sm,6,0,0,0,,image,"This is the pictures of Xihu, where are a lot of green plants. This environment makes me feel related to nature. It brings vitality to me and reduces my stress caused by upcoming finals, which reminds me of the HER process of Restorative Environments and  Biophilic . #envpsyw7",envpsyw7,,https://instagram.fauh1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129711160_1260399651005277_6090396267224669463_n.jpg?_nc_ht=instagram.fauh1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=5NvX_xWRtCUAX-DpCP_&tp=1&oh=86dc591142ba3df649e63e2480bf1d1c&oe=5FFAFDE8
dea1500sm-CIdHQHXlFQu.jpg,https://www.instagram.com/p/CIdHQHXlFQu,12/6/2020,dea1500sm,6,0,0,0,,image,"This is the pictures of Xihu, where are a lot of green plants. This environment makes me feel related to nature. It brings vitality to me and reduces my stress caused by upcoming finals, which reminds me of the HER process of Restorative Environments and  Biophilic . #envpsyw7",envpsyw7,,https://instagram.fauh1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129603363_391210138859451_3012760661278114551_n.jpg?_nc_ht=instagram.fauh1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=3Ls_KjkSfUgAX9CI8mA&tp=1&oh=8420b6befe1eff9b76ab7235599d155d&oe=5FFBDCC4
dea1500sm-CIdHQHXlFQu.jpg,https://www.instagram.com/p/CIdHQHXlFQu,12/6/2020,dea1500sm,6,0,0,0,,image,"This is the pictures of Xihu, where are a lot of green plants. This environment makes me feel related to nature. It brings vitality to me and reduces my stress caused by upcoming finals, which reminds me of the HER process of Restorative Environments and  Biophilic . #envpsyw7",envpsyw7,,https://instagram.fauh1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/130281003_387627929008248_5959635395285342024_n.jpg?_nc_ht=instagram.fauh1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=beBWSbdS6hMAX8TbfEQ&tp=1&oh=e90a3d2fbea2c05f287cec0f0d7200c4&oe=5FFCEB70
hipeach29-CIc227QDud5.jpg,https://www.instagram.com/p/CIc227QDud5,12/6/2020,hipeach29,0,Infinity,1,1,,image,"This keeton wall fits well with the HER process of territoriality. This wall has group of keeton residents encouraging words for each other, which makes it feel like a group territory because this spot is reserved for Keeton residents.

#envpsyw7
#envpsy","envpsyw7, envpsy",,https://instagram.fsdu6-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/130101247_128218122435932_5375245911782941443_n.jpg?_nc_ht=instagram.fsdu6-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=_KsLa5tDqloAX9FF2Ls&tp=1&oh=3278a3d7ae041929f2da5920110a9e0d&oe=5FFC0039
sdc79_dea1500-CIbCdsIgt2x.jpg,https://www.instagram.com/p/CIbCdsIgt2x,12/5/2020,sdc79_dea1500,0,NaN,0,0,"Ithaca, New York",image,"#envpsy #envpsyw7 This is a picture of the view from my bedroom. Being able to see some nature and trees while I work is calming, which demonstrates the HER Process of Restoration and biophilia.","envpsy, envpsyw7",,https://instagram.fakl4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129741059_390505882190065_1759058791920236519_n.jpg?_nc_ht=instagram.fakl4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=BHINIlilz1QAX9wf1I8&tp=1&oh=4f883197844a7b0b4abd342a3845ec2e&oe=5FFC2F4F
kobi_1500-CIZG5BFgbYl.jpg,https://www.instagram.com/p/CIZG5BFgbYl,12/4/2020,kobi_1500,9,0.5556,3,2,,image,"this is an example of small group ecology. these chairs are semi-fixed features of this space, allowing for movement and the formation of different seating arrangements around the table. #envpsy #envpsyw7","envpsy, envpsyw7",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/129434058_1300281467036909_5918041876090297156_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=B9zJOg3sgnUAX984_2-&tp=1&oh=98563fa08db662201d9eaff67bb8447e&oe=5FFCB69C
doreens_room-CIY-9PjLD9P.jpg,https://www.instagram.com/p/CIY-9PjLD9P,12/4/2020,doreens_room,4,1.75,2,5,"Manhattan, New York",image,#envpsy #envpsyw7 This chair is a good example of the HER process of biomechanics. The angle of the chair provides good back support and allows the user (my dog in this case) to comfortably sit for long periods of time.,"envpsy, envpsyw7",,https://instagram.fdoh3-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129762371_105843588051893_7919555896904989643_n.jpg?_nc_ht=instagram.fdoh3-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=swqG_8vx3-8AX_cN5nh&tp=1&oh=9a650c171a213976f0ef8246a9e8771d&oe=5FFCF060
kayleez_dea-CIYoL3Fpuk1.jpg,https://www.instagram.com/p/CIYoL3Fpuk1,12/4/2020,kayleez_dea,3,2.3333,1,6,,image,"This picture relates to restorative environment and biophilia, or the love of the biome. Being out in nature on the patio feels relaxing and it can motivate me throughout the day. It is restorative, helps with decreasing stress and worry, and improves working memory. #envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.fcgk18-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129730029_169660641568338_5557326472275321600_n.jpg?_nc_ht=instagram.fcgk18-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=lMk3VPaeECoAX8iZRuk&tp=1&oh=49bc8a08b6f049d493b02ac445a27b8a&oe=5FFCA4BB
nicole_dea1500-CIYibtohcMu.jpg,https://www.instagram.com/p/CIYibtohcMu,12/4/2020,nicole_dea1500,4,2,2,6,,image,NATURE - there are a couple of plants throughout my house that are nice to look at / sit by just to relax #envpsy #envpsyw7,"envpsy, envpsyw7",,https://instagram.flpb4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129062873_745293399743293_8182286338302612753_n.jpg?_nc_ht=instagram.flpb4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=XkHCDTQj2nMAX8yXZfS&tp=1&oh=4abdb061cd5cff3a46aaa04889730296&oe=5FFDB957
nicole_dea1500-CIYibtohcMu.jpg,https://www.instagram.com/p/CIYibtohcMu,12/4/2020,nicole_dea1500,4,2,2,6,,image,NATURE - there are a couple of plants throughout my house that are nice to look at / sit by just to relax #envpsy #envpsyw7,"envpsy, envpsyw7",,https://instagram.flpb4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129203942_293756762028139_240835292199210286_n.jpg?_nc_ht=instagram.flpb4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=EZSQZkkqwHsAX_jmypK&tp=1&oh=d321bf73f6649eb1f84f9f99ea97ed65&oe=5FFB0085
nicole_dea1500-CIYibtohcMu.jpg,https://www.instagram.com/p/CIYibtohcMu,12/4/2020,nicole_dea1500,4,2,2,6,,image,NATURE - there are a couple of plants throughout my house that are nice to look at / sit by just to relax #envpsy #envpsyw7,"envpsy, envpsyw7",,https://instagram.flpb4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129444459_810060443110251_7719118428057647090_n.jpg?_nc_ht=instagram.flpb4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=PP32XsMKEvUAX8RW3qb&tp=1&oh=c69ad8725f71fa7278a6e67fb7543bd3&oe=5FFE316B
dea1500ds799-CIYTJAdhyhw.jpg,https://www.instagram.com/p/CIYTJAdhyhw,12/4/2020,dea1500ds799,1,4,0,4,,image,"#envpsy #envpsyw7
an example of human factors and ergonomics, a user-design misfit caused by biomechanics. this table is too low (almost on the same level with the chair), causing strain on the user’s back. It is aggravated by the delicate glassware they have which requires controlled actions like pouring tea.","envpsy, envpsyw7",,https://instagram.fcai19-3.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/129740252_732242547730454_4453140494106193700_n.jpg?_nc_ht=instagram.fcai19-3.fna.fbcdn.net&_nc_cat=102&_nc_ohc=EKf5GQtp4sUAX_-8-bG&tp=1&oh=7014235336354b40cf222943f23f2cd5&oe=5FFDAB7F
